x1	x2	t
20.067484	5.333488	61.000000
26.613843	3.559128	61.500000
37.631927	2.705337	62.000000
54.581545	2.532037	62.500000
78.330866	3.217734	63.000000
104.069338	6.009892	63.500000
106.122190	14.488256	64.000000
62.966275	25.019072	64.500000
30.055078	22.919540	65.000000
19.027574	15.352949	65.500000
17.035258	9.440280	66.000000
19.323213	5.833233	66.500000
25.149217	3.829436	67.000000
35.220657	2.828340	67.500000
50.926456	2.530152	68.000000
73.409977	3.013485	68.500000
99.687706	5.225030	69.000000
109.205814	12.353304	69.500000
71.963195	23.706701	70.000000
34.146574	24.065390	70.500000
20.217799	16.704950	71.000000
17.094062	10.355533	71.500000
18.707245	6.370873	72.000000
23.857414	4.123629	72.500000
33.058873	2.968655	73.000000
47.610004	2.549553	73.500000
68.821646	2.861089	74.000000
95.046120	4.613599	74.500000
110.339601	10.518925	75.000000
80.839195	22.002412	75.500000
38.895760	24.944816	76.000000
21.658023	18.062237	76.500000
17.264770	11.315727	77.000000
18.192041	6.941644	77.500000
22.703564	4.437691	78.000000
31.103275	3.121976	78.500000
44.586094	2.583736	79.000000
64.557753	2.745014	79.500000
90.349949	4.128810	80.000000
109.926621	8.977489	80.500000
89.135938	20.044177	81.000000
44.369681	25.489165	81.500000
23.409993	19.407610	82.000000
17.570010	12.324444	82.500000
17.784936	7.551649	83.000000
21.685586	4.776667	83.500000
29.342124	3.291959	84.000000
41.833598	2.634531	84.500000
60.604892	2.661834	85.000000
85.694651	3.747067	85.500000
108.252053	7.709622	86.000000
96.348465	17.957005	86.500000
50.624489	25.612285	87.000000
25.571008	20.710930	87.500000
18.054709	13.385001	88.000000
17.509672	8.209941	88.500000
20.816983	5.148774	89.000000
27.780950	3.485105	89.500000
39.351041	2.706596	90.000000
56.966084	2.612317	90.500000
81.157903	3.454788	91.000000
105.582751	6.692324	91.500000
102.004079	15.878921	92.000000
57.570244	25.258865	92.500000
28.207527	21.924783	93.000000
18.745789	14.488252	93.500000
17.374476	8.917455	94.000000
20.097535	5.556482	94.500000
26.413821	3.703383	95.000000
37.129645	2.800546	95.500000
53.643978	2.593459	96.000000
76.821143	3.236129	96.500000
102.239963	5.889355	97.000000
105.897183	13.935810	97.500000
64.937464	24.456573	98.000000
31.317382	23.000307	98.500000
19.633389	15.613633	99.000000
17.359933	9.664677	99.500000
19.502963	5.993946	100.000000
