x1	x2	x3	x4	t
-0.628285	0.727616	-0.190996	0.062031	51.700000
-0.646079	0.732318	-0.164901	0.032134	51.800000
-0.661266	0.734065	-0.138839	0.002901	51.900000
-0.673845	0.732917	-0.112728	-0.025790	52.000000
-0.683807	0.728921	-0.086479	-0.054054	52.100000
-0.691133	0.722117	-0.060000	-0.081998	52.200000
-0.695796	0.712529	-0.033195	-0.109725	52.300000
-0.697758	0.700176	-0.005962	-0.137332	52.400000
-0.696971	0.685064	0.021809	-0.164913	52.500000
-0.693375	0.667191	0.050235	-0.192558	52.600000
-0.686898	0.646547	0.079443	-0.220356	52.700000
-0.677455	0.623112	0.109569	-0.248389	52.800000
-0.664948	0.596859	0.140763	-0.276735	52.900000
-0.649262	0.567752	0.173186	-0.305462	53.000000
-0.630265	0.535752	0.207008	-0.334626	53.100000
-0.607808	0.500811	0.242407	-0.364258	53.200000
-0.581725	0.462885	0.279561	-0.394350	53.300000
-0.551832	0.421928	0.318627	-0.424833	53.400000
-0.517932	0.377910	0.359715	-0.455540	53.500000
-0.479821	0.330823	0.402834	-0.486151	53.600000
-0.437303	0.280701	0.447803	-0.516113	53.700000
-0.390215	0.227651	0.494119	-0.544535	53.800000
-0.338467	0.171890	0.540763	-0.570071	53.900000
-0.282108	0.113795	0.585997	-0.590846	54.000000
-0.221400	0.053957	0.627232	-0.604527	54.100000
-0.156904	-0.006792	0.661203	-0.608702	54.200000
-0.089513	-0.067405	0.684622	-0.601606	54.300000
-0.020409	-0.126724	0.695223	-0.582916	54.400000
0.049088	-0.183648	0.692613	-0.554070	54.500000
0.117721	-0.237289	0.678296	-0.517782	54.600000
0.184445	-0.287058	0.654912	-0.477105	54.700000
0.248496	-0.332652	0.625300	-0.434650	54.800000
0.309379	-0.373992	0.591880	-0.392270	54.900000
0.366806	-0.411147	0.556440	-0.351085	55.000000
0.420640	-0.444269	0.520185	-0.311676	55.100000
0.470841	-0.473549	0.483864	-0.274264	55.200000
0.517426	-0.499189	0.447913	-0.238864	55.300000
0.560444	-0.521386	0.412557	-0.205378	55.400000
0.599960	-0.540323	0.377889	-0.173651	55.500000
0.636045	-0.556169	0.343920	-0.143511	55.600000
0.668766	-0.569072	0.310612	-0.114782	55.700000
0.698187	-0.579166	0.277897	-0.087298	55.800000
0.724362	-0.586568	0.245689	-0.060902	55.900000
0.747339	-0.591378	0.213894	-0.035451	56.000000
0.767152	-0.593685	0.182412	-0.010815	56.100000
0.783828	-0.593564	0.151139	0.013125	56.200000
0.797383	-0.591080	0.119971	0.036477	56.300000
0.807822	-0.586285	0.088800	0.059340	56.400000
0.815139	-0.579225	0.057517	0.081805	56.500000
0.819318	-0.569935	0.026010	0.103958	56.600000
0.820330	-0.558441	-0.005840	0.125876	56.700000
0.818135	-0.544765	-0.038153	0.147632	56.800000
0.812679	-0.528918	-0.071060	0.169296	56.900000
0.803898	-0.510907	-0.104697	0.190931	57.000000
0.791711	-0.490731	-0.139210	0.212594	57.100000
0.776022	-0.468385	-0.174756	0.234338	57.200000
0.756720	-0.443859	-0.211501	0.256205	57.300000
0.733676	-0.417139	-0.249621	0.278223	57.400000
0.706744	-0.388209	-0.289296	0.300400	57.500000
0.675759	-0.357054	-0.330704	0.322715	57.600000
0.640540	-0.323664	-0.374004	0.345100	57.700000
0.600891	-0.288037	-0.419308	0.367412	57.800000
0.556610	-0.250192	-0.466633	0.389404	57.900000
0.507502	-0.210180	-0.515815	0.410663	58.000000
0.453400	-0.168105	-0.566388	0.430548	58.100000
0.394209	-0.124148	-0.617393	0.448103	58.200000
0.329962	-0.078606	-0.667160	0.461996	58.300000
0.260903	-0.031926	-0.713120	0.470543	58.400000
0.187578	0.015263	-0.751857	0.471923	58.500000
0.110898	0.062169	-0.779620	0.464664	58.600000
0.032123	0.107890	-0.793389	0.448270	58.700000
-0.047270	0.151546	-0.791994	0.423623	58.800000
-0.125804	0.192407	-0.776540	0.392780	58.900000
-0.202201	0.229980	-0.749807	0.358267	59.000000
-0.275502	0.264015	-0.715149	0.322363	59.100000
-0.345069	0.294462	-0.675603	0.286728	59.200000
-0.410538	0.321404	-0.633491	0.252372	59.300000
-0.471736	0.344997	-0.590401	0.219801	59.400000
-0.528619	0.365430	-0.547326	0.189193	59.500000
-0.581221	0.382900	-0.504840	0.160533	59.600000
-0.629616	0.397597	-0.463235	0.133705	59.700000
-0.673901	0.409697	-0.422630	0.108550	59.800000
-0.714176	0.419357	-0.383035	0.084895	59.900000
-0.750540	0.426720	-0.344398	0.062573	60.000000
-0.783085	0.431911	-0.306631	0.041424	60.100000
-0.811892	0.435040	-0.269625	0.021307	60.200000
-0.837031	0.436203	-0.233262	0.002092	60.300000
-0.858561	0.435484	-0.197420	-0.016335	60.400000
-0.876528	0.432958	-0.161976	-0.034077	60.500000
-0.890966	0.428689	-0.126804	-0.051224	60.600000
-0.901894	0.422731	-0.091782	-0.067856	60.700000
-0.909323	0.415132	-0.056784	-0.084047	60.800000
-0.913248	0.405934	-0.021684	-0.099859	60.900000
-0.913652	0.395171	0.013646	-0.115351	61.000000
-0.910506	0.382873	0.049337	-0.130574	61.100000
-0.903768	0.369064	0.085528	-0.145572	61.200000
-0.893380	0.353764	0.122361	-0.160386	61.300000
-0.879269	0.336992	0.159987	-0.175046	61.400000
-0.861350	0.318759	0.198566	-0.189578	61.500000
-0.839519	0.299080	0.238265	-0.203996	61.600000
-0.813654	0.277964	0.279260	-0.218302	61.700000
-0.783618	0.255424	0.321730	-0.232480	61.800000
-0.749253	0.231473	0.365850	-0.246489	61.900000
-0.710387	0.206134	0.411780	-0.260253	62.000000
-0.666833	0.179435	0.459635	-0.273641	62.100000
-0.618395	0.151425	0.509444	-0.286452	62.200000
-0.564883	0.122174	0.561078	-0.298376	62.300000
-0.506132	0.091794	0.614133	-0.308955	62.400000
-0.442036	0.060449	0.667761	-0.317540	62.500000
-0.372609	0.028382	0.720451	-0.323250	62.600000
-0.298056	-0.004068	0.769804	-0.324994	62.700000
-0.218870	-0.036445	0.812475	-0.321594	62.800000
-0.135917	-0.068183	0.844502	-0.312088	62.900000
-0.050449	-0.098647	0.862246	-0.296150	63.000000
0.035984	-0.127218	0.863659	-0.274422	63.100000
0.121748	-0.153389	0.849120	-0.248442	63.200000
0.205360	-0.176830	0.821188	-0.220163	63.300000
0.285660	-0.197405	0.783504	-0.191380	63.400000
0.361856	-0.215134	0.739649	-0.163394	63.500000
0.433481	-0.230137	0.692493	-0.136960	63.600000
0.500313	-0.242589	0.644052	-0.112413	63.700000
0.562292	-0.252684	0.595609	-0.089816	63.800000
0.619460	-0.260614	0.547906	-0.069083	63.900000
0.671911	-0.266558	0.501327	-0.050058	64.000000
0.719768	-0.270677	0.456029	-0.032564	64.100000
0.763161	-0.273116	0.412033	-0.016425	64.200000
0.802216	-0.274002	0.369279	-0.001477	64.300000
0.837054	-0.273446	0.327660	0.012426	64.400000
0.867782	-0.271547	0.287051	0.025410	64.500000
0.894493	-0.268391	0.247311	0.037588	64.600000
0.917268	-0.264053	0.208301	0.049054	64.700000
0.936173	-0.258601	0.169876	0.059891	64.800000
0.951259	-0.252094	0.131899	0.070167	64.900000
0.962563	-0.244584	0.094230	0.079944	65.000000
0.970110	-0.236120	0.056732	0.089271	65.100000
0.973911	-0.226744	0.019271	0.098190	65.200000
0.973961	-0.216494	-0.018291	0.106738	65.300000
0.970245	-0.205408	-0.056092	0.114940	65.400000
0.962730	-0.193517	-0.094273	0.122819	65.500000
0.951372	-0.180854	-0.132980	0.130389	65.600000
0.936112	-0.167449	-0.172363	0.137655	65.700000
0.916872	-0.153333	-0.212582	0.144616	65.800000
0.893562	-0.138537	-0.253800	0.151259	65.900000
0.866073	-0.123093	-0.296189	0.157558	66.000000
0.834279	-0.107038	-0.339920	0.163474	66.100000
0.798038	-0.090413	-0.385165	0.168942	66.200000
0.757191	-0.073267	-0.432078	0.173874	66.300000
0.711563	-0.055661	-0.480775	0.178141	66.400000
0.660975	-0.037667	-0.531299	0.181566	66.500000
0.605245	-0.019383	-0.583557	0.183908	66.600000
0.544216	-0.000933	-0.637220	0.184839	66.700000
0.477778	0.017523	-0.691573	0.183934	66.800000
0.405921	0.035775	-0.745312	0.180662	66.900000
0.328805	0.053557	-0.796314	0.174420	67.000000
0.246851	0.070541	-0.841488	0.164630	67.100000
0.160832	0.086351	-0.876933	0.150926	67.200000
0.071924	0.100598	-0.898656	0.133410	67.300000
-0.018343	0.112930	-0.903813	0.112820	67.400000
-0.108264	0.123102	-0.891865	0.090448	67.500000
-0.196210	0.131010	-0.864795	0.067778	67.600000
-0.280839	0.136690	-0.826213	0.046067	67.700000
-0.361201	0.140283	-0.780074	0.026115	67.800000
-0.436716	0.141984	-0.729748	0.008277	67.900000
-0.507094	0.142010	-0.677695	-0.007412	68.000000
-0.572251	0.140569	-0.625514	-0.021092	68.100000
-0.632225	0.137851	-0.574146	-0.032981	68.200000
-0.687124	0.134025	-0.524087	-0.043307	68.300000
-0.737093	0.129235	-0.475547	-0.052288	68.400000
-0.782286	0.123606	-0.428564	-0.060112	68.500000
-0.822856	0.117246	-0.383077	-0.066943	68.600000
-0.858947	0.110246	-0.338971	-0.072912	68.700000
-0.890691	0.102688	-0.296101	-0.078133	68.800000
-0.918203	0.094642	-0.254315	-0.082693	68.900000
-0.941585	0.086169	-0.213452	-0.086668	69.000000
-0.960920	0.077326	-0.173358	-0.090115	69.100000
-0.976277	0.068162	-0.133878	-0.093081	69.200000
-0.987711	0.058724	-0.094865	-0.095602	69.300000
-0.995261	0.049055	-0.056173	-0.097706	69.400000
-0.998951	0.039196	-0.017659	-0.099410	69.500000
-0.998794	0.029186	0.020816	-0.100727	69.600000
-0.994785	0.019064	0.059395	-0.101661	69.700000
-0.986907	0.008867	0.098218	-0.102207	69.800000
-0.975128	-0.001364	0.137429	-0.102356	69.900000
-0.959403	-0.011590	0.177178	-0.102089	70.000000
-0.939670	-0.021768	0.217614	-0.101377	70.100000
-0.915852	-0.031850	0.258897	-0.100182	70.200000
-0.887857	-0.041786	0.301187	-0.098454	70.300000
-0.855575	-0.051520	0.344646	-0.096125	70.400000
-0.818883	-0.060988	0.389435	-0.093111	70.500000
-0.777639	-0.070116	0.435698	-0.089307	70.600000
-0.731690	-0.078819	0.483550	-0.084578	70.700000
-0.680874	-0.086996	0.533043	-0.078760	70.800000
-0.625029	-0.094528	0.584115	-0.071649	70.900000
-0.564007	-0.101275	0.636510	-0.063006	71.000000
-0.497702	-0.107069	0.689649	-0.052558	71.100000
-0.426087	-0.111717	0.742453	-0.040024	71.200000
-0.349281	-0.114996	0.793125	-0.025171	71.300000
-0.267622	-0.116670	0.838955	-0.007911	71.400000
-0.181771	-0.116504	0.876338	0.011548	71.500000
-0.092772	-0.114308	0.901240	0.032561	71.600000
-0.002055	-0.109977	0.910272	0.054016	71.700000
0.088700	-0.103536	0.901973	0.074536	71.800000
0.177797	-0.095144	0.877481	0.092866	71.900000
0.263763	-0.085063	0.840031	0.108212	72.000000
0.345507	-0.073610	0.793692	0.120329	72.100000
0.422332	-0.061099	0.742212	0.129399	72.200000
0.493875	-0.047818	0.688459	0.135818	72.300000
0.560013	-0.034009	0.634355	0.140040	72.400000
0.620773	-0.019869	0.581055	0.142488	72.500000
0.676272	-0.005559	0.529181	0.143517	72.600000
0.726667	0.008796	0.479008	0.143410	72.700000
0.772132	0.023093	0.430600	0.142387	72.800000
0.812844	0.037249	0.383901	0.140615	72.900000
0.848966	0.051195	0.338792	0.138218	73.000000
0.880650	0.064875	0.295117	0.135291	73.100000
0.908031	0.078238	0.252709	0.131900	73.200000
0.931228	0.091241	0.211399	0.128096	73.300000
0.950342	0.103844	0.171019	0.123911	73.400000
0.965458	0.116011	0.131409	0.119366	73.500000
0.976644	0.127706	0.092410	0.114473	73.600000
0.983955	0.138894	0.053875	0.109234	73.700000
0.987430	0.149541	0.015658	0.103642	73.800000
0.987093	0.159611	-0.022383	0.097686	73.900000
0.982954	0.169065	-0.060388	0.091346	74.000000
0.975012	0.177866	-0.098494	0.084593	74.100000
0.963248	0.185969	-0.136840	0.077394	74.200000
0.947631	0.193329	-0.175567	0.069706	74.300000
0.928117	0.199892	-0.214818	0.061477	74.400000
0.904645	0.205604	-0.254738	0.052643	74.500000
0.877142	0.210398	-0.295474	0.043129	74.600000
0.845518	0.214204	-0.337176	0.032848	74.700000
0.809670	0.216939	-0.379986	0.021693	74.800000
0.769480	0.218509	-0.424038	0.009541	74.900000
0.724817	0.218809	-0.469437	-0.003751	75.000000
0.675545	0.217716	-0.516237	-0.018348	75.100000
0.621524	0.215090	-0.564403	-0.034431	75.200000
0.562625	0.210774	-0.613740	-0.052188	75.300000
0.498752	0.204591	-0.663793	-0.071795	75.400000
0.429871	0.196349	-0.713702	-0.093369	75.500000
0.356064	0.185851	-0.762002	-0.116893	75.600000
0.277598	0.172914	-0.806430	-0.142094	75.700000
0.195011	0.157398	-0.843837	-0.168301	75.800000
0.109191	0.139259	-0.870447	-0.194333	75.900000
0.021404	0.118592	-0.882658	-0.218558	76.000000
-0.066784	0.095667	-0.878277	-0.239224	76.100000
-0.153701	0.070912	-0.857501	-0.254981	76.200000
-0.237820	0.044854	-0.822887	-0.265278	76.300000
-0.317946	0.018031	-0.778309	-0.270375	76.400000
-0.393282	-0.009074	-0.727696	-0.271054	76.500000
-0.463392	-0.036065	-0.674228	-0.268270	76.600000
-0.528108	-0.062642	-0.620119	-0.262907	76.700000
-0.587440	-0.088585	-0.566735	-0.255689	76.800000
-0.641504	-0.113736	-0.514825	-0.247157	76.900000
-0.690466	-0.137985	-0.464734	-0.237701	77.000000
-0.734515	-0.161255	-0.416561	-0.227593	77.100000
-0.773841	-0.183488	-0.370259	-0.217016	77.200000
-0.808625	-0.204646	-0.325707	-0.206094	77.300000
-0.839035	-0.224698	-0.282744	-0.194902	77.400000
-0.865221	-0.243619	-0.241196	-0.183488	77.500000
-0.887316	-0.261389	-0.200886	-0.171875	77.600000
-0.905434	-0.277988	-0.161639	-0.160069	77.700000
-0.919673	-0.293396	-0.123290	-0.148064	77.800000
-0.930116	-0.307594	-0.085679	-0.135846	77.900000
-0.936829	-0.320558	-0.048657	-0.123390	78.000000
-0.939863	-0.332263	-0.012079	-0.110666	78.100000
-0.939255	-0.342681	0.024194	-0.097638	78.200000
-0.935029	-0.351779	0.060296	-0.084261	78.300000
-0.927197	-0.359520	0.096359	-0.070487	78.400000
-0.915755	-0.365861	0.132511	-0.056257	78.500000
-0.900687	-0.370754	0.168883	-0.041506	78.600000
-0.881966	-0.374142	0.205605	-0.026160	78.700000
-0.859550	-0.375963	0.242806	-0.010135	78.800000
-0.833385	-0.376143	0.280618	0.006665	78.900000
-0.803402	-0.374601	0.319170	0.024351	79.000000
-0.769522	-0.371240	0.358587	0.043045	79.100000
-0.731652	-0.365953	0.398984	0.062887	79.200000
-0.689689	-0.358619	0.440453	0.084033	79.300000
-0.643524	-0.349098	0.483044	0.106650	79.400000
-0.593043	-0.337234	0.526736	0.130910	79.500000
-0.538144	-0.322855	0.571382	0.156976	79.600000
-0.478746	-0.305774	0.616634	0.184969	79.700000
-0.414819	-0.285796	0.661823	0.214910	79.800000
-0.346421	-0.262733	0.705798	0.246631	79.900000
-0.273759	-0.236427	0.746747	0.279636	80.000000
-0.197259	-0.206795	0.782064	0.312934	80.100000
-0.117644	-0.173883	0.808448	0.344917	80.200000
-0.035984	-0.137927	0.822430	0.373427	80.300000
0.046339	-0.099391	0.821406	0.396162	80.400000
0.127772	-0.058947	0.804731	0.411368	80.500000
0.206817	-0.017391	0.774112	0.418413	80.600000
0.282241	0.024481	0.732935	0.417872	80.700000
0.353181	0.065975	0.685052	0.411104	80.800000
0.419141	0.106547	0.633803	0.399693	80.900000
0.479912	0.145807	0.581613	0.385073	81.000000
0.535484	0.183493	0.530024	0.368364	81.100000
0.585966	0.219438	0.479903	0.350373	81.200000
0.631528	0.253543	0.431659	0.331643	81.300000
0.672365	0.285754	0.385421	0.312529	81.400000
0.708678	0.316043	0.341159	0.293248	81.500000
0.740659	0.344402	0.298750	0.273929	81.600000
0.768485	0.370830	0.258035	0.254637	81.700000
0.792316	0.395331	0.218834	0.235398	81.800000
0.812296	0.417911	0.180967	0.216209	81.900000
0.828548	0.438574	0.144258	0.197050	82.000000
0.841180	0.457321	0.108542	0.177888	82.100000
0.850284	0.474150	0.073661	0.158681	82.200000
0.855936	0.489054	0.039468	0.139379	82.300000
0.858196	0.502021	0.005823	0.119927	82.400000
0.857114	0.513033	-0.027404	0.100265	82.500000
0.852725	0.522065	-0.060341	0.080326	82.600000
0.845052	0.529086	-0.093107	0.060039	82.700000
0.834105	0.534058	-0.125821	0.039326	82.800000
0.819885	0.536934	-0.158597	0.018102	82.900000
0.802380	0.537659	-0.191550	-0.003728	83.000000
0.781566	0.536165	-0.224792	-0.026265	83.100000
0.757408	0.532378	-0.258432	-0.049624	83.200000
0.729862	0.526209	-0.292580	-0.073933	83.300000
0.698872	0.517556	-0.327338	-0.099329	83.400000
0.664371	0.506302	-0.362799	-0.125966	83.500000
0.626286	0.492315	-0.399037	-0.154010	83.600000
0.584537	0.475447	-0.436091	-0.183633	83.700000
0.539041	0.455530	-0.473944	-0.215008	83.800000
0.489725	0.432382	-0.512485	-0.248286	83.900000
0.436530	0.405806	-0.551446	-0.283561	84.000000
0.379438	0.375604	-0.590318	-0.320811	84.100000
0.318498	0.341586	-0.628223	-0.359797	84.200000
0.253871	0.303606	-0.663767	-0.399911	84.300000
0.185891	0.261604	-0.694900	-0.439994	84.400000
0.115128	0.215670	-0.718916	-0.478171	84.500000
0.042447	0.166118	-0.732762	-0.511872	84.600000
-0.030995	0.113541	-0.733791	-0.538224	84.700000
-0.103840	0.058800	-0.720786	-0.554850	84.800000
-0.174710	0.002933	-0.694611	-0.560703	84.900000
-0.242411	-0.052999	-0.657958	-0.556363	85.000000
-0.306070	-0.108058	-0.614337	-0.543608	85.100000
-0.365158	-0.161514	-0.567043	-0.524659	85.200000
-0.419441	-0.212853	-0.518587	-0.501573	85.300000
-0.468892	-0.261746	-0.470617	-0.475972	85.400000
-0.513613	-0.308002	-0.424076	-0.449004	85.500000
-0.553771	-0.351526	-0.379420	-0.421427	85.600000
-0.589565	-0.392283	-0.336802	-0.393713	85.700000
-0.621198	-0.430274	-0.296199	-0.366138	85.800000
-0.648868	-0.465520	-0.257495	-0.338847	85.900000
-0.672755	-0.498055	-0.220527	-0.311899	86.000000
-0.693025	-0.527912	-0.185117	-0.285304	86.100000
-0.709825	-0.555127	-0.151087	-0.259036	86.200000
-0.723283	-0.579729	-0.118264	-0.233047	86.300000
-0.733512	-0.601743	-0.086486	-0.207277	86.400000
-0.740610	-0.621189	-0.055602	-0.181657	86.500000
-0.744658	-0.638077	-0.025472	-0.156113	86.600000
-0.745725	-0.652411	0.004034	-0.130566	86.700000
-0.743868	-0.664187	0.033037	-0.104931	86.800000
-0.739131	-0.673392	0.061651	-0.079123	86.900000
-0.731547	-0.680003	0.089983	-0.053051	87.000000
-0.721140	-0.683990	0.118136	-0.026616	87.100000
-0.707923	-0.685311	0.146208	0.000283	87.200000
-0.691898	-0.683914	0.174293	0.027756	87.300000
-0.673061	-0.679737	0.202484	0.055921	87.400000
-0.651395	-0.672703	0.230869	0.084908	87.500000
-0.626877	-0.662723	0.259532	0.114856	87.600000
-0.599477	-0.649695	0.288551	0.145915	87.700000
-0.569153	-0.633498	0.317994	0.178249	87.800000
-0.535862	-0.613996	0.347913	0.212031	87.900000
-0.499554	-0.591037	0.378330	0.247440	88.000000
-0.460180	-0.564448	0.409226	0.284648	88.100000
-0.417696	-0.534043	0.440507	0.323804	88.200000
-0.372072	-0.499620	0.471965	0.364998	88.300000
-0.323309	-0.460976	0.503216	0.408194	88.400000
-0.271457	-0.417922	0.533604	0.453137	88.500000
-0.216651	-0.370311	0.562095	0.499200	88.600000
-0.159152	-0.318084	0.587155	0.545182	88.700000
-0.099403	-0.261341	0.606706	0.589113	88.800000
-0.038077	-0.200422	0.618281	0.628191	88.900000
0.023907	-0.135976	0.619525	0.659089	89.000000
0.085433	-0.068981	0.609004	0.678751	89.100000
0.145320	-0.000661	0.586934	0.685447	89.200000
0.202498	0.067681	0.555255	0.679403	89.300000
0.256149	0.134857	0.516928	0.662539	89.400000
0.305764	0.199919	0.474980	0.637601	89.500000
0.351107	0.262199	0.431839	0.607295	89.600000
0.392148	0.321273	0.389148	0.573815	89.700000
0.428984	0.376909	0.347860	0.538736	89.800000
0.461782	0.429002	0.308439	0.503092	89.900000
0.490739	0.477530	0.271040	0.467514	90.000000
0.516057	0.522520	0.235638	0.432361	90.100000
0.537930	0.564023	0.202114	0.397811	90.200000
0.556537	0.602104	0.170308	0.363930	90.300000
0.572042	0.636831	0.140044	0.330713	90.400000
0.584591	0.668267	0.111148	0.298112	90.500000
0.594312	0.696472	0.083454	0.266057	90.600000
0.601317	0.721494	0.056810	0.234461	90.700000
0.605704	0.743376	0.031074	0.203230	90.800000
0.607558	0.762149	0.006119	0.172265	90.900000
0.606950	0.777834	-0.018173	0.141465	91.000000
0.603942	0.790444	-0.041908	0.110725	91.100000
0.598584	0.799978	-0.065186	0.079939	91.200000
0.590917	0.806427	-0.088096	0.048999	91.300000
0.580974	0.809769	-0.110724	0.017791	91.400000
0.568779	0.809972	-0.133149	-0.013800	91.500000
0.554348	0.806992	-0.155443	-0.045899	91.600000
0.537692	0.800771	-0.177677	-0.078635	91.700000
0.518813	0.791239	-0.199915	-0.112147	91.800000
0.497707	0.778311	-0.222216	-0.146584	91.900000
0.474366	0.761886	-0.244631	-0.182104	92.000000
0.448776	0.741848	-0.267202	-0.218876	92.100000
0.420919	0.718063	-0.289955	-0.257077	92.200000
0.390778	0.690379	-0.312894	-0.296889	92.300000
0.358335	0.658626	-0.335985	-0.338485	92.400000
0.323579	0.622618	-0.359145	-0.382016	92.500000
0.286510	0.582155	-0.382202	-0.427572	92.600000
0.247152	0.537036	-0.404863	-0.475127	92.700000
0.205566	0.487071	-0.426645	-0.524447	92.800000
0.161876	0.432107	-0.446804	-0.574942	92.900000
0.116295	0.372080	-0.464246	-0.625469	93.000000
0.069167	0.307075	-0.477484	-0.674110	93.100000
0.020999	0.237414	-0.484704	-0.718030	93.200000
-0.027511	0.163745	-0.484066	-0.753654	93.300000
-0.075507	0.087083	-0.474281	-0.777355	93.400000
-0.122056	0.008759	-0.455231	-0.786604	93.500000
-0.166286	-0.069738	-0.428223	-0.780946	93.600000
-0.207513	-0.146988	-0.395583	-0.762090	93.700000
-0.245302	-0.221817	-0.359879	-0.733075	93.800000
-0.279459	-0.293374	-0.323269	-0.697190	93.900000
-0.309976	-0.361120	-0.287246	-0.657238	94.000000
-0.336958	-0.424756	-0.252676	-0.615279	94.100000
-0.360573	-0.484155	-0.219965	-0.572684	94.200000
-0.381017	-0.539300	-0.189232	-0.530292	94.300000
-0.398484	-0.590237	-0.160430	-0.488573	94.400000
-0.413163	-0.637045	-0.133427	-0.447757	94.500000
-0.425224	-0.679821	-0.108061	-0.407924	94.600000
-0.434824	-0.718662	-0.084157	-0.369064	94.700000
-0.442099	-0.753664	-0.061550	-0.331114	94.800000
-0.447172	-0.784912	-0.040084	-0.293980	94.900000
-0.450149	-0.812484	-0.019618	-0.257552	95.000000
-0.451124	-0.836442	-0.000027	-0.221713	95.100000
-0.450180	-0.856842	0.018802	-0.186342	95.200000
-0.447386	-0.873722	0.036969	-0.151316	95.300000
-0.442805	-0.887112	0.054564	-0.116513	95.400000
-0.436490	-0.897028	0.071668	-0.081810	95.500000
-0.428485	-0.903474	0.088351	-0.047084	95.600000
-0.418831	-0.906440	0.104677	-0.012209	95.700000
-0.407560	-0.905906	0.120706	0.022943	95.800000
-0.394698	-0.901838	0.136487	0.058505	95.900000
-0.380269	-0.894187	0.152067	0.094615	96.000000
-0.364290	-0.882892	0.167486	0.131419	96.100000
-0.346776	-0.867875	0.182776	0.169068	96.200000
-0.327739	-0.849044	0.197960	0.207726	96.300000
-0.307187	-0.826291	0.213054	0.247561	96.400000
-0.285131	-0.799487	0.228058	0.288751	96.500000
-0.261579	-0.768489	0.242950	0.331476	96.600000
-0.236546	-0.733135	0.257684	0.375908	96.700000
-0.210051	-0.693246	0.272170	0.422198	96.800000
-0.182125	-0.648630	0.286260	0.470442	96.900000
-0.152820	-0.599092	0.299720	0.520632	97.000000
-0.122214	-0.544445	0.312196	0.572571	97.100000
-0.090431	-0.484536	0.323162	0.625744	97.200000
-0.057656	-0.419288	0.331879	0.679127	97.300000
-0.024162	-0.348761	0.337363	0.730961	97.400000
0.009669	-0.273236	0.338423	0.778558	97.500000
0.043334	-0.193310	0.333847	0.818329	97.600000
0.076220	-0.109965	0.322758	0.846304	97.700000
0.107664	-0.024554	0.305064	0.859219	97.800000
0.137043	0.061329	0.281700	0.855746	97.900000
0.163873	0.146083	0.254426	0.837018	98.000000
0.187865	0.228323	0.225253	0.806046	98.100000
0.208918	0.307008	0.195904	0.766526	98.200000
0.227080	0.381457	0.167559	0.721833	98.300000
0.242486	0.451290	0.140867	0.674550	98.400000
0.255317	0.516340	0.116090	0.626432	98.500000
0.265769	0.576585	0.093251	0.578565	98.600000
0.274029	0.632083	0.072247	0.531562	98.700000
0.280274	0.682936	0.052916	0.485723	98.800000
0.284662	0.729270	0.035081	0.441158	98.900000
0.287334	0.771210	0.018569	0.397857	99.000000
0.288415	0.808881	0.003221	0.355748	99.100000
0.288012	0.842396	-0.011105	0.314717	99.200000
0.286223	0.871856	-0.024534	0.274636	99.300000
0.283132	0.897350	-0.037174	0.235365	99.400000
0.278812	0.918951	-0.049118	0.196765	99.500000
0.273329	0.936720	-0.060446	0.158695	99.600000
0.266741	0.950703	-0.071228	0.121017	99.700000
0.259099	0.960932	-0.081523	0.083595	99.800000
0.250451	0.967426	-0.091380	0.046293	99.900000
0.240837	0.970190	-0.100842	0.008976	100.000000
