x1	x2	t
0.0037023939	0.0000000000	35.400000
0.0036109814	0.0000000000	35.500000
0.0035218260	0.0000000000	35.600000
0.0034348718	0.0000000000	35.700000
0.0033500645	0.0000000000	35.800000
0.0032673511	0.0000000000	35.900000
0.0031866799	0.0000000000	36.000000
0.0031080005	0.0000000000	36.100000
0.0030312637	0.0000000000	36.200000
0.0029564216	0.0000000000	36.300000
0.0028834273	0.0000000000	36.400000
0.0028122352	0.0000000000	36.500000
0.0027428008	0.0000000000	36.600000
0.0026750809	0.0000000000	36.700000
0.0026090329	0.0000000000	36.800000
0.0025446156	0.0000000000	36.900000
0.0024817888	0.0000000000	37.000000
0.0024205133	0.0000000000	37.100000
0.0023607506	0.0000000000	37.200000
0.0023024634	0.0000000000	37.300000
0.0022456154	0.0000000000	37.400000
0.0021901710	0.0000000000	37.500000
0.0021360955	0.0000000000	37.600000
0.0020833551	0.0000000000	37.700000
0.0020319168	0.0000000000	37.800000
0.0019817486	0.0000000000	37.900000
0.0019328191	0.0000000000	38.000000
0.0018850976	0.0000000000	38.100000
0.0018385544	0.0000000000	38.200000
0.0017931603	0.0000000000	38.300000
0.0017488870	0.0000000000	38.400000
0.0017057069	0.0000000000	38.500000
0.0016635928	0.0000000000	38.600000
0.0016225186	0.0000000000	38.700000
0.0015824584	0.0000000000	38.800000
0.0015433874	0.0000000000	38.900000
0.0015052810	0.0000000000	39.000000
0.0014681155	0.0000000000	39.100000
0.0014318676	0.0000000000	39.200000
0.0013965147	0.0000000000	39.300000
0.0013620346	0.0000000000	39.400000
0.0013284058	0.0000000000	39.500000
0.0012956074	0.0000000000	39.600000
0.0012636187	0.0000000000	39.700000
0.0012324199	0.0000000000	39.800000
0.0012019913	0.0000000000	39.900000
0.0011723140	0.0000000000	40.000000
0.0011433695	0.0000000000	40.100000
0.0011151396	0.0000000000	40.200000
0.0010876067	0.0000000000	40.300000
0.0010607536	0.0000000000	40.400000
0.0010345635	0.0000000000	40.500000
0.0010090200	0.0000000000	40.600000
0.0009841073	0.0000000000	40.700000
0.0009598096	0.0000000000	40.800000
0.0009361118	0.0000000000	40.900000
0.0009129991	0.0000000000	41.000000
0.0008904571	0.0000000000	41.100000
0.0008684716	0.0000000000	41.200000
0.0008470290	0.0000000000	41.300000
0.0008261157	0.0000000000	41.400000
0.0008057189	0.0000000000	41.500000
0.0007858256	0.0000000000	41.600000
0.0007664235	0.0000000000	41.700000
0.0007475004	0.0000000000	41.800000
0.0007290446	0.0000000000	41.900000
0.0007110444	0.0000000000	42.000000
0.0006934887	0.0000000000	42.100000
0.0006763664	0.0000000000	42.200000
0.0006596668	0.0000000000	42.300000
0.0006433796	0.0000000000	42.400000
0.0006274945	0.0000000000	42.500000
0.0006120016	0.0000000000	42.600000
0.0005968912	0.0000000000	42.700000
0.0005821539	0.0000000000	42.800000
0.0005677805	0.0000000000	42.900000
0.0005537619	0.0000000000	43.000000
0.0005400895	0.0000000000	43.100000
0.0005267547	0.0000000000	43.200000
0.0005137490	0.0000000000	43.300000
0.0005010645	0.0000000000	43.400000
0.0004886932	0.0000000000	43.500000
0.0004766273	0.0000000000	43.600000
0.0004648594	0.0000000000	43.700000
0.0004533819	0.0000000000	43.800000
0.0004421879	0.0000000000	43.900000
0.0004312702	0.0000000000	44.000000
0.0004206221	0.0000000000	44.100000
0.0004102369	0.0000000000	44.200000
0.0004001082	0.0000000000	44.300000
0.0003902294	0.0000000000	44.400000
0.0003805946	0.0000000000	44.500000
0.0003711977	0.0000000000	44.600000
0.0003620328	0.0000000000	44.700000
0.0003530942	0.0000000000	44.800000
0.0003443763	0.0000000000	44.900000
0.0003358736	0.0000000000	45.000000
0.0003275808	0.0000000000	45.100000
0.0003194928	0.0000000000	45.200000
0.0003116045	0.0000000000	45.300000
0.0003039110	0.0000000000	45.400000
0.0002964074	0.0000000000	45.500000
0.0002890891	0.0000000000	45.600000
0.0002819514	0.0000000000	45.700000
0.0002749900	0.0000000000	45.800000
0.0002682005	0.0000000000	45.900000
0.0002615786	0.0000000000	46.000000
0.0002551202	0.0000000000	46.100000
0.0002488213	0.0000000000	46.200000
0.0002426779	0.0000000000	46.300000
0.0002366861	0.0000000000	46.400000
0.0002308423	0.0000000000	46.500000
0.0002251428	0.0000000000	46.600000
0.0002195840	0.0000000000	46.700000
0.0002141625	0.0000000000	46.800000
0.0002088748	0.0000000000	46.900000
0.0002037176	0.0000000000	47.000000
0.0001986878	0.0000000000	47.100000
0.0001937822	0.0000000000	47.200000
0.0001889977	0.0000000000	47.300000
0.0001843313	0.0000000000	47.400000
0.0001797802	0.0000000000	47.500000
0.0001753414	0.0000000000	47.600000
0.0001710122	0.0000000000	47.700000
0.0001667899	0.0000000000	47.800000
0.0001626718	0.0000000000	47.900000
0.0001586555	0.0000000000	48.000000
0.0001547382	0.0000000000	48.100000
0.0001509177	0.0000000000	48.200000
0.0001471916	0.0000000000	48.300000
0.0001435574	0.0000000000	48.400000
0.0001400129	0.0000000000	48.500000
0.0001365560	0.0000000000	48.600000
0.0001331844	0.0000000000	48.700000
0.0001298961	0.0000000000	48.800000
0.0001266890	0.0000000000	48.900000
0.0001235610	0.0000000000	49.000000
0.0001205103	0.0000000000	49.100000
0.0001175349	0.0000000000	49.200000
0.0001146329	0.0000000000	49.300000
0.0001118026	0.0000000000	49.400000
0.0001090422	0.0000000000	49.500000
0.0001063499	0.0000000000	49.600000
0.0001037241	0.0000000000	49.700000
0.0001011632	0.0000000000	49.800000
0.0000986655	0.0000000000	49.900000
0.0000962294	0.0000000000	50.000000
0.0000938535	0.0000000000	50.100000
0.0000915362	0.0000000000	50.200000
0.0000892762	0.0000000000	50.300000
0.0000870720	0.0000000000	50.400000
0.0000849221	0.0000000000	50.500000
0.0000828254	0.0000000000	50.600000
0.0000807804	0.0000000000	50.700000
0.0000787860	0.0000000000	50.800000
0.0000768407	0.0000000000	50.900000
0.0000749435	0.0000000000	51.000000
0.0000730932	0.0000000000	51.100000
0.0000712885	0.0000000000	51.200000
0.0000695284	0.0000000000	51.300000
0.0000678117	0.0000000000	51.400000
0.0000661374	0.0000000000	51.500000
0.0000645045	0.0000000000	51.600000
0.0000629119	0.0000000000	51.700000
0.0000613586	0.0000000000	51.800000
0.0000598436	0.0000000000	51.900000
0.0000583661	0.0000000000	52.000000
0.0000569250	0.0000000000	52.100000
0.0000555195	0.0000000000	52.200000
0.0000541488	0.0000000000	52.300000
0.0000528118	0.0000000000	52.400000
0.0000515079	0.0000000000	52.500000
0.0000502362	0.0000000000	52.600000
0.0000489958	0.0000000000	52.700000
0.0000477861	0.0000000000	52.800000
0.0000466063	0.0000000000	52.900000
0.0000454555	0.0000000000	53.000000
0.0000443332	0.0000000000	53.100000
0.0000432387	0.0000000000	53.200000
0.0000421711	0.0000000000	53.300000
0.0000411299	0.0000000000	53.400000
0.0000401144	0.0000000000	53.500000
0.0000391240	0.0000000000	53.600000
0.0000381580	0.0000000000	53.700000
0.0000372159	0.0000000000	53.800000
0.0000362970	0.0000000000	53.900000
0.0000354008	0.0000000000	54.000000
0.0000345268	0.0000000000	54.100000
0.0000336743	0.0000000000	54.200000
0.0000328429	0.0000000000	54.300000
0.0000320320	0.0000000000	54.400000
0.0000312411	0.0000000000	54.500000
0.0000304698	0.0000000000	54.600000
0.0000297175	0.0000000000	54.700000
0.0000289837	0.0000000000	54.800000
0.0000282681	0.0000000000	54.900000
0.0000275702	0.0000000000	55.000000
0.0000268895	0.0000000000	55.100000
0.0000262256	0.0000000000	55.200000
0.0000255781	0.0000000000	55.300000
0.0000249465	0.0000000000	55.400000
0.0000243306	0.0000000000	55.500000
0.0000237299	0.0000000000	55.600000
0.0000231440	0.0000000000	55.700000
0.0000225726	0.0000000000	55.800000
0.0000220152	0.0000000000	55.900000
0.0000214717	0.0000000000	56.000000
0.0000209415	0.0000000000	56.100000
0.0000204245	0.0000000000	56.200000
0.0000199202	0.0000000000	56.300000
0.0000194284	0.0000000000	56.400000
0.0000189487	0.0000000000	56.500000
0.0000184808	0.0000000000	56.600000
0.0000180246	0.0000000000	56.700000
0.0000175795	0.0000000000	56.800000
0.0000171455	0.0000000000	56.900000
0.0000167222	0.0000000000	57.000000
0.0000163093	0.0000000000	57.100000
0.0000159066	0.0000000000	57.200000
0.0000155139	0.0000000000	57.300000
0.0000151308	0.0000000000	57.400000
0.0000147573	0.0000000000	57.500000
0.0000143929	0.0000000000	57.600000
0.0000140375	0.0000000000	57.700000
0.0000136909	0.0000000000	57.800000
0.0000133529	0.0000000000	57.900000
0.0000130232	0.0000000000	58.000000
0.0000127017	0.0000000000	58.100000
0.0000123881	0.0000000000	58.200000
0.0000120822	0.0000000000	58.300000
0.0000117839	0.0000000000	58.400000
0.0000114930	0.0000000000	58.500000
0.0000112092	0.0000000000	58.600000
0.0000109324	0.0000000000	58.700000
0.0000106625	0.0000000000	58.800000
0.0000103993	0.0000000000	58.900000
0.0000101425	0.0000000000	59.000000
0.0000098921	0.0000000000	59.100000
0.0000096478	0.0000000000	59.200000
0.0000094096	0.0000000000	59.300000
0.0000091773	0.0000000000	59.400000
0.0000089507	0.0000000000	59.500000
0.0000087297	0.0000000000	59.600000
0.0000085142	0.0000000000	59.700000
0.0000083040	0.0000000000	59.800000
0.0000080990	0.0000000000	59.900000
0.0000078990	0.0000000000	60.000000
0.0000077040	0.0000000000	60.100000
0.0000075138	0.0000000000	60.200000
0.0000073282	0.0000000000	60.300000
0.0000071473	0.0000000000	60.400000
0.0000069708	0.0000000000	60.500000
0.0000067987	0.0000000000	60.600000
0.0000066309	0.0000000000	60.700000
0.0000064671	0.0000000000	60.800000
0.0000063075	0.0000000000	60.900000
0.0000061517	0.0000000000	61.000000
0.0000059999	0.0000000000	61.100000
0.0000058517	0.0000000000	61.200000
0.0000057072	0.0000000000	61.300000
0.0000055663	0.0000000000	61.400000
0.0000054289	0.0000000000	61.500000
0.0000052949	0.0000000000	61.600000
0.0000051641	0.0000000000	61.700000
0.0000050366	0.0000000000	61.800000
0.0000049123	0.0000000000	61.900000
0.0000047910	0.0000000000	62.000000
0.0000046727	0.0000000000	62.100000
0.0000045573	0.0000000000	62.200000
0.0000044448	0.0000000000	62.300000
0.0000043351	0.0000000000	62.400000
0.0000042280	0.0000000000	62.500000
0.0000041236	0.0000000000	62.600000
0.0000040218	0.0000000000	62.700000
0.0000039225	0.0000000000	62.800000
0.0000038257	0.0000000000	62.900000
0.0000037312	0.0000000000	63.000000
0.0000036391	0.0000000000	63.100000
0.0000035492	0.0000000000	63.200000
0.0000034616	0.0000000000	63.300000
0.0000033761	0.0000000000	63.400000
0.0000032928	0.0000000000	63.500000
0.0000032115	0.0000000000	63.600000
0.0000031322	0.0000000000	63.700000
0.0000030549	0.0000000000	63.800000
0.0000029794	0.0000000000	63.900000
0.0000029059	0.0000000000	64.000000
0.0000028341	0.0000000000	64.100000
0.0000027642	0.0000000000	64.200000
0.0000026959	0.0000000000	64.300000
0.0000026293	0.0000000000	64.400000
0.0000025644	0.0000000000	64.500000
0.0000025011	0.0000000000	64.600000
0.0000024394	0.0000000000	64.700000
0.0000023791	0.0000000000	64.800000
0.0000023204	0.0000000000	64.900000
0.0000022631	0.0000000000	65.000000
0.0000022072	0.0000000000	65.100000
0.0000021527	0.0000000000	65.200000
0.0000020996	0.0000000000	65.300000
0.0000020477	0.0000000000	65.400000
0.0000019972	0.0000000000	65.500000
0.0000019479	0.0000000000	65.600000
0.0000018998	0.0000000000	65.700000
0.0000018529	0.0000000000	65.800000
0.0000018071	0.0000000000	65.900000
0.0000017625	0.0000000000	66.000000
0.0000017190	0.0000000000	66.100000
0.0000016765	0.0000000000	66.200000
0.0000016352	0.0000000000	66.300000
0.0000015948	0.0000000000	66.400000
0.0000015554	0.0000000000	66.500000
0.0000015170	0.0000000000	66.600000
0.0000014795	0.0000000000	66.700000
0.0000014430	0.0000000000	66.800000
0.0000014074	0.0000000000	66.900000
0.0000013726	0.0000000000	67.000000
0.0000013387	0.0000000000	67.100000
0.0000013057	0.0000000000	67.200000
0.0000012735	0.0000000000	67.300000
0.0000012420	0.0000000000	67.400000
0.0000012113	0.0000000000	67.500000
0.0000011814	0.0000000000	67.600000
0.0000011523	0.0000000000	67.700000
0.0000011238	0.0000000000	67.800000
0.0000010961	0.0000000000	67.900000
0.0000010690	0.0000000000	68.000000
0.0000010426	0.0000000000	68.100000
0.0000010169	0.0000000000	68.200000
0.0000009918	0.0000000000	68.300000
0.0000009673	0.0000000000	68.400000
0.0000009434	0.0000000000	68.500000
0.0000009201	0.0000000000	68.600000
0.0000008974	0.0000000000	68.700000
0.0000008752	0.0000000000	68.800000
0.0000008536	0.0000000000	68.900000
0.0000008325	0.0000000000	69.000000
0.0000008120	0.0000000000	69.100000
0.0000007919	0.0000000000	69.200000
0.0000007724	0.0000000000	69.300000
0.0000007533	0.0000000000	69.400000
0.0000007347	0.0000000000	69.500000
0.0000007166	0.0000000000	69.600000
0.0000006989	0.0000000000	69.700000
0.0000006816	0.0000000000	69.800000
0.0000006648	0.0000000000	69.900000
0.0000006484	0.0000000000	70.000000
0.0000006324	0.0000000000	70.100000
0.0000006168	0.0000000000	70.200000
0.0000006015	0.0000000000	70.300000
0.0000005867	0.0000000000	70.400000
0.0000005722	0.0000000000	70.500000
0.0000005581	0.0000000000	70.600000
0.0000005443	0.0000000000	70.700000
0.0000005309	0.0000000000	70.800000
0.0000005177	0.0000000000	70.900000
0.0000005050	0.0000000000	71.000000
0.0000004925	0.0000000000	71.100000
0.0000004803	0.0000000000	71.200000
0.0000004685	0.0000000000	71.300000
0.0000004569	0.0000000000	71.400000
0.0000004456	0.0000000000	71.500000
0.0000004346	0.0000000000	71.600000
0.0000004239	0.0000000000	71.700000
0.0000004134	0.0000000000	71.800000
0.0000004032	0.0000000000	71.900000
0.0000003933	0.0000000000	72.000000
0.0000003836	0.0000000000	72.100000
0.0000003741	0.0000000000	72.200000
0.0000003649	0.0000000000	72.300000
0.0000003558	0.0000000000	72.400000
0.0000003471	0.0000000000	72.500000
0.0000003385	0.0000000000	72.600000
0.0000003301	0.0000000000	72.700000
0.0000003220	0.0000000000	72.800000
0.0000003140	0.0000000000	72.900000
0.0000003063	0.0000000000	73.000000
0.0000002987	0.0000000000	73.100000
0.0000002913	0.0000000000	73.200000
0.0000002841	0.0000000000	73.300000
0.0000002771	0.0000000000	73.400000
0.0000002703	0.0000000000	73.500000
