x1	x2	t
-0.2304219051	-1.5956749892	9.600000
-0.3899894041	-1.5726327987	9.700000
-0.5472526839	-1.5336338583	9.800000
-0.7006160698	-1.4789085899	9.900000
-0.8485069288	-1.4088469829	10.000000
-0.9893916270	-1.3239962900	10.100000
-1.1217912561	-1.2250571273	10.200000
-1.2442969688	-1.1128780017	10.300000
-1.3555847690	-0.9884483049	10.400000
-1.4544295994	-0.8528898280	10.500000
-1.5397185822	-0.7074468680	10.600000
-1.6104632690	-0.5534750098	10.700000
-1.6658107700	-0.3924286829	10.800000
-1.7050536383	-0.2258476059	10.900000
-1.7276383989	-0.0553422420	11.000000
-1.7331726231	0.1174215978	11.100000
-1.7214304633	0.2907388602	11.200000
-1.6923565773	0.4628819065	11.300000
-1.6460683867	0.6321175642	11.400000
-1.5828566302	0.7967244029	11.500000
-1.5031841899	0.9550100659	11.600000
-1.4076831834	1.1053284849	11.700000
-1.2971503349	1.2460968032	11.800000
-1.1725406545	1.3758118367	11.900000
-1.0349594709	1.4930659022	12.000000
-0.8856528807	1.5965618493	12.100000
-0.7259966957	1.6851271373	12.200000
-0.5574839820	1.7577268069	12.300000
-0.3817113013	1.8134752051	12.400000
-0.2003637808	1.8516463352	12.500000
-0.0151991473	1.8716827133	12.600000
0.1719691241	1.8732026280	12.700000
0.3592893869	1.8560057156	12.800000
0.5448899584	1.8200767769	12.900000
0.7268976361	1.7655877811	13.000000
0.9034564142	1.6928980175	13.100000
1.0727462160	1.6025523761	13.200000
1.2330014536	1.4952777545	13.300000
1.3825292290	1.3719776091	13.400000
1.5197269899	1.2337246862	13.500000
1.6430994586	1.0817519872	13.600000
1.7512746573	0.9174420414	13.700000
1.8430188614	0.7423145756	13.800000
1.9172503190	0.5580126895	13.900000
1.9730515879	0.3662876576	14.000000
2.0096803537	0.1689824988	14.100000
2.0265786036	-0.0319855366	14.200000
2.0233800499	-0.2346433969	14.300000
1.9999157102	-0.4369814019	14.400000
1.9562175700	-0.6369729729	14.500000
1.8925202727	-0.8325947299	14.600000
1.8092607997	-1.0218467572	14.700000
1.7070761240	-1.2027728372	14.800000
1.5867988403	-1.3734804496	14.900000
1.4494507953	-1.5321603336	15.000000
