x1	x2	t
32.429672	2.819765	28.200000
34.868159	2.684636	28.300000
37.535759	2.575624	28.400000
40.446401	2.491794	28.500000
43.613884	2.432763	28.600000
47.051324	2.398771	28.700000
50.770402	2.390775	28.800000
54.780316	2.410587	28.900000
59.086338	2.461070	29.000000
63.687834	2.546411	29.100000
68.575548	2.672490	29.200000
73.727909	2.847393	29.300000
79.106055	3.082082	29.400000
84.647211	3.391272	29.500000
90.256119	3.794522	29.600000
95.794365	4.317486	29.700000
101.068059	4.993126	29.800000
105.815538	5.862389	29.900000
109.699177	6.973327	30.000000
112.309155	8.376898	30.100000
113.191374	10.116983	30.200000
111.913402	12.212463	30.300000
108.173938	14.632147	30.400000
101.935746	17.270256	30.500000
93.524709	19.938417	30.600000
83.620816	22.390451	30.700000
73.109984	24.380167	30.800000
62.855882	25.727548	30.900000
53.507144	26.359367	31.000000
45.419760	26.308102	31.100000
38.690135	25.679834	31.200000
33.241985	24.613656	31.300000
28.913401	23.249352	31.400000
25.518719	21.708728	31.500000
22.882971	20.088487	31.600000
20.856507	18.460253	31.700000
19.318152	16.873978	31.800000
18.172964	15.362370	31.900000
17.348068	13.945125	32.000000
16.788298	12.632514	32.100000
16.452355	11.428192	32.200000
16.309685	10.331331	32.300000
16.338031	9.338188	32.400000
16.521582	8.443226	32.500000
16.849571	7.639913	32.600000
17.315235	6.921273	32.700000
17.915043	6.280263	32.800000
18.648122	5.710024	32.900000
19.515832	5.204040	33.000000
20.521450	4.756234	33.100000
21.669939	4.361024	33.200000
22.967766	4.013346	33.300000
24.422767	3.708661	33.400000
26.044032	3.442949	33.500000
27.841803	3.212700	33.600000
29.827371	3.014901	33.700000
32.012960	2.847029	33.800000
34.411573	2.707046	33.900000
37.036803	2.593407	34.000000
39.902559	2.505077	34.100000
43.022698	2.441573	34.200000
46.410509	2.403014	34.300000
50.077998	2.390220	34.400000
54.034906	2.404836	34.500000
58.287343	2.449518	34.600000
62.835915	2.528188	34.700000
67.673164	2.646390	34.800000
72.780069	2.811766	34.900000
78.121324	3.034700	35.000000
83.639043	3.329156	35.100000
89.244558	3.713729	35.200000
94.808120	4.212879	35.300000
100.146795	4.858174	35.400000
105.011953	5.689120	35.500000
109.079885	6.752672	35.600000
111.952622	8.099798	35.700000
113.180449	9.776735	35.800000
112.320126	11.808574	35.900000
109.036996	14.175157	36.000000
103.236851	16.785491	36.100000
95.176714	19.465371	36.200000
85.479816	21.975542	36.300000
75.010899	24.064693	36.400000
64.654440	25.536739	36.500000
55.107391	26.298054	36.600000
46.778708	26.363802	36.700000
39.805933	25.829826	36.800000
34.137001	24.832025	36.900000
29.620022	23.511836	37.000000
26.070344	21.995115	37.100000
23.309534	20.383245	37.200000
21.182901	18.752183	37.300000
19.564199	17.155473	37.400000
18.354035	15.628604	37.500000
17.475882	14.193337	37.600000
16.871681	12.861412	37.700000
16.497884	11.637501	37.800000
16.322197	10.521457	37.900000
16.321018	9.509966	38.000000
16.477489	8.597749	38.100000
16.780018	7.778405	38.200000
17.221185	7.045007	38.300000
17.796921	6.390503	38.400000
18.505910	5.807987	38.500000
19.349134	5.290871	38.600000
20.329544	4.832994	38.700000
21.451814	4.428682	38.800000
22.722149	4.072777	38.900000
24.148149	3.760646	39.000000
25.738684	3.488175	39.100000
27.503796	3.251764	39.200000
29.454596	3.048310	39.300000
31.603147	2.875202	39.400000
