x1	x2	x3	x4	t
-0.631659	0.726210	-0.189494	0.059546	51.700000
-0.649297	0.730658	-0.163311	0.029762	51.800000
-0.664321	0.732163	-0.137157	0.000634	51.900000
-0.676729	0.730785	-0.110949	-0.027958	52.000000
-0.686511	0.726571	-0.084598	-0.056129	52.100000
-0.693648	0.719559	-0.058012	-0.083986	52.200000
-0.698113	0.709774	-0.031093	-0.111631	52.300000
-0.699867	0.697233	-0.003739	-0.139160	52.400000
-0.698861	0.681942	0.024162	-0.166667	52.500000
-0.695035	0.663899	0.052726	-0.194242	52.600000
-0.688316	0.643094	0.082082	-0.221971	52.700000
-0.678618	0.619505	0.112368	-0.249938	52.800000
-0.665842	0.593106	0.143733	-0.278217	52.900000
-0.649872	0.563862	0.176339	-0.306878	53.000000
-0.630574	0.531730	0.210359	-0.335970	53.100000
-0.607800	0.496667	0.245968	-0.365522	53.200000
-0.581381	0.458626	0.283343	-0.395521	53.300000
-0.551131	0.417563	0.322636	-0.425889	53.400000
-0.516853	0.373448	0.363948	-0.456446	53.500000
-0.478342	0.326274	0.407271	-0.486853	53.600000
-0.435399	0.276078	0.452396	-0.516529	53.700000
-0.387863	0.222968	0.498774	-0.544550	53.800000
-0.335645	0.167168	0.545325	-0.569533	53.900000
-0.278798	0.109062	0.590241	-0.589577	54.000000
-0.217596	0.049252	0.630885	-0.602365	54.100000
-0.152621	-0.011412	0.664007	-0.605572	54.200000
-0.084795	-0.071862	0.686431	-0.597579	54.300000
-0.015334	-0.130927	0.696062	-0.578212	54.400000
0.054417	-0.187505	0.692645	-0.548980	54.500000
0.123195	-0.240723	0.677732	-0.512570	54.600000
0.189964	-0.290019	0.653943	-0.471961	54.700000
0.253983	-0.335115	0.624065	-0.429689	54.800000
0.314777	-0.375956	0.590470	-0.387547	54.900000
0.372077	-0.412625	0.554914	-0.346625	55.000000
0.425760	-0.445281	0.518576	-0.307479	55.100000
0.475792	-0.474121	0.482194	-0.270324	55.200000
0.522198	-0.499346	0.446192	-0.235167	55.300000
0.565031	-0.521154	0.410789	-0.201909	55.400000
0.604356	-0.539728	0.376077	-0.170395	55.500000
0.640246	-0.555233	0.342062	-0.140453	55.600000
0.672769	-0.567818	0.308706	-0.111909	55.700000
0.701987	-0.577615	0.275938	-0.084597	55.800000
0.727956	-0.584738	0.243674	-0.058362	55.900000
0.750722	-0.589287	0.211817	-0.033063	56.000000
0.770320	-0.591350	0.180268	-0.008570	56.100000
0.786776	-0.591001	0.148923	0.015234	56.200000
0.800104	-0.588303	0.117677	0.038458	56.300000
0.810311	-0.583310	0.086421	0.061198	56.400000
0.817389	-0.576064	0.055047	0.083546	56.500000
0.821320	-0.566600	0.023440	0.105585	56.600000
0.822077	-0.554947	-0.008518	0.127393	56.700000
0.819617	-0.541122	-0.040948	0.149043	56.800000
0.813887	-0.525138	-0.073981	0.170601	56.900000
0.804821	-0.507002	-0.107755	0.192132	57.000000
0.792336	-0.486712	-0.142416	0.213692	57.100000
0.776337	-0.464263	-0.178123	0.235331	57.200000
0.756712	-0.439646	-0.215042	0.257089	57.300000
0.733329	-0.412846	-0.253348	0.278993	57.400000
0.706042	-0.383847	-0.293223	0.301048	57.500000
0.674685	-0.352636	-0.334841	0.323228	57.600000
0.639074	-0.319202	-0.378357	0.345456	57.700000
0.599013	-0.283545	-0.423874	0.367583	57.800000
0.554299	-0.245685	-0.471391	0.389345	57.900000
0.504735	-0.205676	-0.520719	0.410313	58.000000
0.450155	-0.163622	-0.571344	0.429818	58.100000
0.390466	-0.119712	-0.622246	0.446877	58.200000
0.325706	-0.074247	-0.671676	0.460139	58.300000
0.256131	-0.027684	-0.716998	0.467923	58.400000
0.182307	0.019338	-0.754779	0.468466	58.500000
0.105175	0.066009	-0.781364	0.460405	58.600000
0.026034	0.111419	-0.793917	0.443380	58.700000
-0.053608	0.154685	-0.791465	0.418358	58.800000
-0.132259	0.195090	-0.775215	0.387398	58.900000
-0.208651	0.232164	-0.747948	0.352966	59.000000
-0.281849	0.265683	-0.712959	0.317267	59.100000
-0.351243	0.295618	-0.673220	0.281901	59.200000
-0.416493	0.322064	-0.631005	0.247840	59.300000
-0.477444	0.345186	-0.587862	0.215568	59.400000
-0.534065	0.365177	-0.544764	0.185250	59.500000
-0.586397	0.382236	-0.502269	0.156865	59.600000
-0.634519	0.396550	-0.460660	0.130295	59.700000
-0.678529	0.408295	-0.420052	0.105383	59.800000
-0.718529	0.417627	-0.380452	0.081955	59.900000
-0.754619	0.424686	-0.341804	0.059844	60.000000
-0.786890	0.429596	-0.304021	0.038895	60.100000
-0.815423	0.432465	-0.266992	0.018965	60.200000
-0.840289	0.433389	-0.230600	-0.000072	60.300000
-0.861543	0.432450	-0.194721	-0.018331	60.400000
-0.879233	0.429722	-0.159232	-0.035911	60.500000
-0.893390	0.425268	-0.124009	-0.052903	60.600000
-0.904035	0.419142	-0.088927	-0.069386	60.700000
-0.911175	0.411391	-0.053861	-0.085430	60.800000
-0.914807	0.402056	-0.018685	-0.101101	60.900000
-0.914912	0.391171	0.016731	-0.116453	61.000000
-0.911461	0.378765	0.052517	-0.131538	61.100000
-0.904409	0.364863	0.088813	-0.146399	61.200000
-0.893698	0.349485	0.125763	-0.161075	61.300000
-0.879256	0.332648	0.163517	-0.175596	61.400000
-0.860995	0.314366	0.202236	-0.189985	61.500000
-0.838809	0.294651	0.242089	-0.204256	61.600000
-0.812577	0.273515	0.283250	-0.218408	61.700000
-0.782159	0.250970	0.325899	-0.232422	61.800000
-0.747397	0.227030	0.370208	-0.246253	61.900000
-0.708117	0.201719	0.416333	-0.259819	62.000000
-0.664130	0.175067	0.464379	-0.272985	62.100000
-0.615241	0.147122	0.514361	-0.285537	62.200000
-0.561258	0.117959	0.566124	-0.297153	62.300000
-0.502016	0.087691	0.619221	-0.307361	62.400000
-0.437414	0.056487	0.672744	-0.315494	62.500000
-0.367468	0.024593	0.725100	-0.320660	62.600000
-0.292394	-0.007645	0.773808	-0.321772	62.700000
-0.212706	-0.039762	0.815477	-0.317693	62.800000
-0.129298	-0.071183	0.846204	-0.307539	62.900000
-0.043465	-0.101270	0.862525	-0.291093	63.000000
0.043207	-0.129402	0.862628	-0.269074	63.100000
0.129060	-0.155084	0.847061	-0.243034	63.200000
0.212619	-0.178009	0.818429	-0.214880	63.300000
0.292746	-0.198060	0.780322	-0.186342	63.400000
0.368683	-0.215277	0.736242	-0.158662	63.500000
0.439994	-0.229793	0.688988	-0.132557	63.600000
0.506481	-0.241789	0.640526	-0.108339	63.700000
0.568100	-0.251461	0.592102	-0.086060	63.800000
0.624901	-0.259001	0.544439	-0.065626	63.900000
0.676987	-0.264586	0.497908	-0.046883	64.000000
0.724483	-0.268377	0.452659	-0.029653	64.100000
0.767519	-0.270517	0.408706	-0.013761	64.200000
0.806224	-0.271129	0.365987	0.000955	64.300000
0.840717	-0.270326	0.324397	0.014639	64.400000
0.871103	-0.268202	0.283807	0.027416	64.500000
0.897478	-0.264842	0.244078	0.039397	64.600000
0.919919	-0.260322	0.205068	0.050674	64.700000
0.938491	-0.254707	0.166635	0.061329	64.800000
0.953246	-0.248056	0.128640	0.071430	64.900000
0.964220	-0.240422	0.090944	0.081034	65.000000
0.971435	-0.231850	0.053411	0.090193	65.100000
0.974902	-0.222383	0.015903	0.098947	65.200000
0.974616	-0.212060	-0.021714	0.107329	65.300000
0.970559	-0.200917	-0.059581	0.115367	65.400000
0.962699	-0.188987	-0.097838	0.123081	65.500000
0.950991	-0.176301	-0.136632	0.130483	65.600000
0.935373	-0.162890	-0.176115	0.137579	65.700000
0.915768	-0.148785	-0.216444	0.144364	65.800000
0.892084	-0.134017	-0.257786	0.150824	65.900000
0.864211	-0.118620	-0.300311	0.156933	66.000000
0.832022	-0.102631	-0.344190	0.162645	66.100000
0.795373	-0.086091	-0.389592	0.167897	66.200000
0.754104	-0.069052	-0.436667	0.172592	66.300000
0.708040	-0.051573	-0.485524	0.176600	66.400000
0.656999	-0.033732	-0.536192	0.179736	66.500000
0.600801	-0.015625	-0.588554	0.181751	66.600000
0.539288	0.002619	-0.642243	0.182311	66.700000
0.472353	0.020837	-0.696488	0.180982	66.800000
0.399990	0.038815	-0.749908	0.177235	66.900000
0.322371	0.056284	-0.800288	0.170477	67.000000
0.239933	0.072911	-0.844470	0.160166	67.100000
0.153477	0.088317	-0.878567	0.146001	67.200000
0.064219	0.102111	-0.898728	0.128158	67.300000
-0.026268	0.113948	-0.902356	0.107434	67.400000
-0.116252	0.123598	-0.889145	0.085127	67.500000
-0.204097	0.130974	-0.861182	0.062678	67.600000
-0.288488	0.136133	-0.822058	0.041282	67.700000
-0.368509	0.139230	-0.775641	0.021689	67.800000
-0.443616	0.140471	-0.725214	0.004219	67.900000
-0.513552	0.140074	-0.673167	-0.011112	68.000000
-0.578250	0.138248	-0.621051	-0.024454	68.100000
-0.637762	0.135183	-0.569778	-0.036026	68.200000
-0.692205	0.131043	-0.519824	-0.046057	68.300000
-0.741727	0.125972	-0.471389	-0.054762	68.400000
-0.786483	0.120091	-0.424506	-0.062329	68.500000
-0.826628	0.113506	-0.379110	-0.068917	68.600000
-0.862305	0.106307	-0.335083	-0.074658	68.700000
-0.893645	0.098574	-0.292282	-0.079661	68.800000
-0.920762	0.090375	-0.250552	-0.084013	68.900000
-0.943755	0.081772	-0.209735	-0.087787	69.000000
-0.962709	0.072818	-0.169675	-0.091040	69.100000
-0.977690	0.063564	-0.130219	-0.093816	69.200000
-0.988752	0.054055	-0.091218	-0.096151	69.300000
-0.995934	0.044334	-0.052528	-0.098070	69.400000
-0.999258	0.034441	-0.014006	-0.099592	69.500000
-0.998735	0.024415	0.024488	-0.100725	69.600000
-0.994360	0.014296	0.063096	-0.101474	69.700000
-0.986116	0.004120	0.101958	-0.101834	69.800000
-0.973969	-0.006071	0.141221	-0.101792	69.900000
-0.957872	-0.016238	0.181031	-0.101329	70.000000
-0.937762	-0.026337	0.221542	-0.100415	70.100000
-0.913563	-0.036321	0.262909	-0.099009	70.200000
-0.885180	-0.046139	0.305296	-0.097058	70.300000
-0.852504	-0.055733	0.348862	-0.094495	70.400000
-0.815408	-0.065038	0.393766	-0.091231	70.500000
-0.773751	-0.073979	0.440150	-0.087158	70.600000
-0.727378	-0.082469	0.488120	-0.082138	70.700000
-0.676127	-0.090406	0.537716	-0.076002	70.800000
-0.619835	-0.097670	0.588858	-0.068545	70.900000
-0.558355	-0.104115	0.641254	-0.059524	71.000000
-0.491584	-0.109574	0.694277	-0.048669	71.100000
-0.419500	-0.113849	0.746778	-0.035709	71.200000
-0.342228	-0.116716	0.796868	-0.020432	71.300000
-0.260126	-0.117936	0.841759	-0.002793	71.400000
-0.173877	-0.117275	0.877817	0.016942	71.500000
-0.084563	-0.114547	0.901106	0.038068	71.600000
0.006344	-0.109661	0.908461	0.059441	71.700000
0.097129	-0.102659	0.898690	0.079702	71.800000
0.186082	-0.093721	0.873108	0.097654	71.900000
0.271751	-0.083128	0.834975	0.112566	72.000000
0.353078	-0.071208	0.788287	0.124245	72.100000
0.429408	-0.058279	0.736691	0.132895	72.200000
0.500416	-0.044629	0.682966	0.138925	72.300000
0.566002	-0.030494	0.628972	0.142791	72.400000
0.626210	-0.016070	0.575823	0.144914	72.500000
0.681166	-0.001512	0.524115	0.145644	72.600000
0.731033	0.013058	0.474110	0.145262	72.700000
0.775988	0.027541	0.425862	0.143982	72.800000
0.816206	0.041855	0.379314	0.141969	72.900000
0.851851	0.055935	0.334340	0.139345	73.000000
0.883074	0.069724	0.290788	0.136200	73.100000
0.910008	0.083175	0.248488	0.132601	73.200000
0.932771	0.096244	0.207273	0.128594	73.300000
0.951463	0.108894	0.166975	0.124211	73.400000
0.966166	0.121086	0.127434	0.119473	73.500000
0.976950	0.132788	0.088493	0.114387	73.600000
0.983865	0.143964	0.050003	0.108957	73.700000
0.986950	0.154579	0.011821	0.103174	73.800000
0.986229	0.164599	-0.026197	0.097024	73.900000
0.981711	0.173984	-0.064188	0.090487	74.000000
0.973391	0.182696	-0.102292	0.083534	74.100000
0.961253	0.190691	-0.140646	0.076130	74.200000
0.945262	0.197922	-0.179392	0.068229	74.300000
0.925374	0.204337	-0.218672	0.059778	74.400000
0.901528	0.209878	-0.258631	0.050713	74.500000
0.873648	0.214479	-0.299418	0.040956	74.600000
0.841644	0.218069	-0.341178	0.030416	74.700000
0.805412	0.220563	-0.384054	0.018987	74.800000
0.764834	0.221866	-0.428175	0.006541	74.900000
0.719777	0.221871	-0.473641	-0.007068	75.000000
0.670105	0.220453	-0.520496	-0.022004	75.100000
0.615678	0.217470	-0.568686	-0.038449	75.200000
0.556368	0.212763	-0.617989	-0.056591	75.300000
0.492080	0.206152	-0.667910	-0.076595	75.400000
0.422786	0.197444	-0.717524	-0.098562	75.500000
0.348576	0.186440	-0.765288	-0.122441	75.600000
0.269729	0.172956	-0.808852	-0.147910	75.700000
0.186805	0.156858	-0.845016	-0.174231	75.800000
0.100725	0.138109	-0.870047	-0.200165	75.900000
0.012796	0.116825	-0.880526	-0.224063	76.000000
-0.075380	0.093297	-0.874530	-0.244219	76.100000
-0.162110	0.067981	-0.852490	-0.259373	76.200000
-0.245878	0.041422	-0.817049	-0.269061	76.300000
-0.325520	0.014169	-0.772039	-0.273597	76.400000
-0.400285	-0.013297	-0.721283	-0.273782	76.500000
-0.469777	-0.040588	-0.667858	-0.270569	76.600000
-0.533857	-0.067411	-0.613900	-0.264834	76.700000
-0.592557	-0.093555	-0.560722	-0.257289	76.800000
-0.646002	-0.118869	-0.509041	-0.248465	76.900000
-0.694365	-0.143248	-0.459183	-0.238746	77.000000
-0.737838	-0.166618	-0.411233	-0.228395	77.100000
-0.776612	-0.188927	-0.365142	-0.217593	77.200000
-0.810867	-0.210136	-0.320786	-0.206457	77.300000
-0.840769	-0.230218	-0.278002	-0.195061	77.400000
-0.866467	-0.249149	-0.236617	-0.183449	77.500000
-0.888092	-0.266908	-0.196453	-0.171643	77.600000
-0.905758	-0.283477	-0.157339	-0.159647	77.700000
-0.919560	-0.298837	-0.119108	-0.147455	77.800000
-0.929579	-0.312968	-0.081602	-0.135049	77.900000
-0.935880	-0.325847	-0.044672	-0.122405	78.000000
-0.938514	-0.337449	-0.008175	-0.109491	78.100000
-0.937515	-0.347745	0.028028	-0.096269	78.200000
-0.932908	-0.356703	0.064071	-0.082694	78.300000
-0.924701	-0.364284	0.100085	-0.068715	78.400000
-0.912891	-0.370446	0.136198	-0.054274	78.500000
-0.897461	-0.375139	0.172541	-0.039303	78.600000
-0.878383	-0.378306	0.209243	-0.023728	78.700000
-0.855613	-0.379884	0.246434	-0.007461	78.800000
-0.829096	-0.379799	0.284243	0.009595	78.900000
-0.798764	-0.377965	0.322799	0.027551	79.000000
-0.764536	-0.374288	0.362226	0.046534	79.100000
-0.726319	-0.368659	0.402635	0.066685	79.200000
-0.684009	-0.360951	0.444112	0.088161	79.300000
-0.637497	-0.351026	0.486700	0.111129	79.400000
-0.586669	-0.338726	0.530362	0.135762	79.500000
-0.531424	-0.323874	0.574931	0.162215	79.600000
-0.471683	-0.306282	0.620022	0.190598	79.700000
-0.407420	-0.285754	0.664916	0.220909	79.800000
-0.338700	-0.262101	0.708393	0.252939	79.900000
-0.265741	-0.235167	0.748562	0.286131	80.000000
-0.188987	-0.204874	0.782752	0.319418	80.100000
-0.109190	-0.171283	0.807665	0.351122	80.200000
-0.027455	-0.134650	0.819956	0.379066	80.300000
0.054801	-0.095470	0.817266	0.401013	80.400000
0.135999	-0.054447	0.799211	0.415335	80.500000
0.214643	-0.012403	0.767643	0.421534	80.600000
0.289527	0.029859	0.725951	0.420259	80.700000
0.359833	0.071649	0.677892	0.412887	80.800000
0.425106	0.112437	0.626695	0.400991	80.900000
0.485172	0.151847	0.574693	0.385978	81.000000
0.540044	0.189632	0.523364	0.368945	81.100000
0.589845	0.225636	0.473532	0.350679	81.200000
0.634751	0.259768	0.425582	0.331709	81.300000
0.674961	0.291978	0.379632	0.312380	81.400000
0.710677	0.322244	0.335641	0.292902	81.500000
0.742090	0.350558	0.293488	0.273396	81.600000
0.769375	0.376923	0.253008	0.253926	81.700000
0.792691	0.401344	0.214024	0.234514	81.800000
0.812179	0.423826	0.176356	0.215155	81.900000
0.827962	0.444375	0.139830	0.195826	82.000000
0.840145	0.462991	0.104281	0.176495	82.100000
0.848819	0.479674	0.069554	0.157116	82.200000
0.854056	0.494415	0.035501	0.137640	82.300000
0.855919	0.507202	0.001984	0.118009	82.400000
0.854453	0.518016	-0.031126	0.098164	82.500000
0.849693	0.526834	-0.063956	0.078035	82.600000
0.841662	0.533623	-0.096625	0.057551	82.700000
0.830368	0.538344	-0.129251	0.036632	82.800000
0.815812	0.540950	-0.161949	0.015192	82.900000
0.797979	0.541383	-0.194830	-0.006864	83.000000
0.776846	0.539577	-0.228007	-0.029642	83.100000
0.752377	0.535454	-0.261590	-0.053257	83.200000
0.724528	0.528926	-0.295685	-0.077837	83.300000
0.693240	0.519887	-0.330393	-0.103524	83.400000
0.658449	0.508221	-0.365804	-0.130472	83.500000
0.620080	0.493793	-0.401987	-0.158848	83.600000
0.578052	0.476451	-0.438975	-0.188824	83.700000
0.532285	0.456028	-0.476739	-0.220570	83.800000
0.482704	0.432337	-0.515149	-0.254231	83.900000
0.429255	0.405182	-0.553911	-0.289886	84.000000
0.371922	0.374360	-0.592476	-0.327486	84.100000
0.310760	0.339684	-0.629909	-0.366748	84.200000
0.245940	0.301010	-0.664750	-0.406996	84.300000
0.177810	0.258285	-0.694884	-0.446984	84.400000
0.106963	0.211614	-0.717583	-0.484750	84.500000
0.034293	0.161335	-0.729867	-0.517687	84.600000
-0.039010	0.108076	-0.729282	-0.542981	84.700000
-0.111563	0.052739	-0.714866	-0.558416	84.800000
-0.181983	-0.003607	-0.687672	-0.563130	84.900000
-0.249098	-0.059887	-0.650441	-0.557826	85.000000
-0.312072	-0.115172	-0.606617	-0.544315	85.100000
-0.370421	-0.168750	-0.559383	-0.524797	85.200000
-0.423948	-0.220132	-0.511149	-0.501288	85.300000
-0.472651	-0.269008	-0.463487	-0.475365	85.400000
-0.516645	-0.315204	-0.417291	-0.448145	85.500000
-0.556109	-0.358637	-0.372989	-0.420363	85.600000
-0.591243	-0.399277	-0.330718	-0.392475	85.700000
-0.622253	-0.437132	-0.290444	-0.364743	85.800000
-0.649332	-0.472226	-0.252050	-0.337307	85.900000
-0.672662	-0.504593	-0.215370	-0.310222	86.000000
-0.692406	-0.534270	-0.180229	-0.283491	86.100000
-0.708708	-0.561291	-0.146448	-0.257087	86.200000
-0.721696	-0.585688	-0.113856	-0.230962	86.300000
-0.731479	-0.607484	-0.082293	-0.205052	86.400000
-0.738154	-0.626698	-0.051608	-0.179289	86.500000
-0.741801	-0.643341	-0.021665	-0.153596	86.600000
-0.742487	-0.657417	0.007667	-0.127894	86.700000
-0.740268	-0.668920	0.036507	-0.102098	86.800000
-0.735186	-0.677837	0.064968	-0.076120	86.900000
-0.727274	-0.684144	0.093156	-0.049868	87.000000
-0.716555	-0.687810	0.121173	-0.023245	87.100000
-0.703040	-0.688793	0.149115	0.003854	87.200000
-0.686732	-0.687040	0.177078	0.031540	87.300000
-0.667624	-0.682485	0.205151	0.059933	87.400000
-0.645701	-0.675053	0.233422	0.089163	87.500000
-0.620940	-0.664653	0.261974	0.119370	87.600000
-0.593307	-0.651179	0.290883	0.150709	87.700000
-0.562763	-0.634511	0.320213	0.183343	87.800000
-0.529264	-0.614510	0.350012	0.217446	87.900000
-0.492761	-0.591022	0.380298	0.253195	88.000000
-0.453204	-0.563871	0.411041	0.290761	88.100000
-0.410552	-0.532870	0.442133	0.330285	88.200000
-0.364778	-0.497814	0.473347	0.371840	88.300000
-0.315883	-0.458502	0.504266	0.415365	88.400000
-0.263925	-0.414741	0.534195	0.460558	88.500000
-0.209044	-0.366390	0.562044	0.506722	88.600000
-0.151516	-0.313397	0.586227	0.552561	88.700000
-0.091799	-0.255878	0.604634	0.596001	88.800000
-0.030589	-0.194197	0.614834	0.634177	88.900000
0.031168	-0.129042	0.614611	0.663796	89.000000
0.092333	-0.061438	0.602749	0.681970	89.100000
0.151718	0.007352	0.579667	0.687207	89.200000
0.208267	0.076004	0.547394	0.679917	89.300000
0.261197	0.143335	0.508859	0.662096	89.400000
0.310038	0.208423	0.466987	0.636472	89.500000
0.354594	0.270629	0.424102	0.605692	89.600000
0.394859	0.329561	0.381765	0.571888	89.700000
0.430947	0.385007	0.340875	0.536584	89.800000
0.463034	0.436878	0.301862	0.500777	89.900000
0.491319	0.485162	0.264861	0.465076	90.000000
0.516006	0.529893	0.229839	0.429821	90.100000
0.537287	0.571127	0.196674	0.395181	90.200000
0.555341	0.608929	0.165204	0.361215	90.300000
0.570328	0.643370	0.135253	0.327913	90.400000
0.582392	0.674512	0.106650	0.295225	90.500000
0.591658	0.702415	0.079230	0.263078	90.600000
0.598238	0.727128	0.052843	0.231385	90.700000
0.602227	0.748692	0.027348	0.200050	90.800000
0.603707	0.767138	0.002621	0.168974	90.900000
0.602751	0.782486	-0.021455	0.138053	91.000000
0.599416	0.794748	-0.044985	0.107184	91.100000
0.593754	0.803923	-0.068067	0.076260	91.200000
0.585803	0.810000	-0.090789	0.045171	91.300000
0.575596	0.812957	-0.113235	0.013803	91.400000
0.563156	0.812761	-0.135483	-0.017962	91.500000
0.548499	0.809365	-0.157606	-0.050248	91.600000
0.531635	0.802711	-0.179671	-0.083185	91.700000
0.512565	0.792728	-0.201742	-0.116916	91.800000
0.491286	0.779328	-0.223876	-0.151588	91.900000
0.467790	0.762410	-0.246123	-0.187363	92.000000
0.442062	0.741856	-0.268520	-0.224410	92.100000
0.414086	0.717528	-0.291091	-0.262907	92.200000
0.383844	0.689274	-0.313833	-0.303033	92.300000
0.351319	0.656922	-0.336709	-0.344960	92.400000
0.316502	0.620282	-0.359619	-0.388830	92.500000
0.279395	0.579156	-0.382382	-0.434719	92.600000
0.240026	0.533338	-0.404678	-0.482575	92.700000
0.198460	0.482641	-0.425998	-0.532119	92.800000
0.154826	0.426915	-0.445559	-0.582691	92.900000
0.109348	0.366102	-0.462228	-0.633053	93.000000
0.062380	0.300304	-0.474491	-0.681171	93.100000
0.014449	0.229868	-0.480550	-0.724118	93.200000
-0.033730	0.155480	-0.478660	-0.758316	93.300000
-0.081282	0.078205	-0.467700	-0.780285	93.400000
-0.127270	-0.000577	-0.447740	-0.787762	93.500000
-0.170830	-0.079347	-0.420193	-0.780547	93.600000
-0.211308	-0.156686	-0.387383	-0.760488	93.700000
-0.248307	-0.231445	-0.351793	-0.730631	93.800000
-0.281667	-0.302812	-0.315484	-0.694197	93.900000
-0.311404	-0.370284	-0.279863	-0.653906	94.000000
-0.337640	-0.433594	-0.245737	-0.611747	94.100000
-0.360551	-0.492634	-0.213480	-0.569039	94.200000
-0.380336	-0.547401	-0.183190	-0.526583	94.300000
-0.397189	-0.597951	-0.154810	-0.484828	94.400000
-0.411298	-0.644367	-0.128205	-0.443988	94.500000
-0.422830	-0.686748	-0.103212	-0.404135	94.600000
-0.431940	-0.725194	-0.079658	-0.365253	94.700000
-0.438762	-0.759799	-0.057378	-0.327275	94.800000
-0.443416	-0.790649	-0.036220	-0.290106	94.900000
-0.446006	-0.817820	-0.016046	-0.253634	95.000000
-0.446625	-0.841376	0.003270	-0.217742	95.100000
-0.445352	-0.861368	0.021837	-0.182307	95.200000
-0.442257	-0.877837	0.039753	-0.147206	95.300000
-0.437401	-0.890810	0.057107	-0.112318	95.400000
-0.430836	-0.900301	0.073978	-0.077519	95.500000
-0.422606	-0.906313	0.090434	-0.042684	95.600000
-0.412749	-0.908837	0.106540	-0.007687	95.700000
-0.401298	-0.907851	0.122351	0.027601	95.800000
-0.388279	-0.903317	0.137917	0.063312	95.900000
-0.373714	-0.895188	0.153283	0.099587	96.000000
-0.357622	-0.883400	0.168487	0.136572	96.100000
-0.340017	-0.867874	0.183559	0.174421	96.200000
-0.320911	-0.848516	0.198522	0.213295	96.300000
-0.300313	-0.825215	0.213386	0.253368	96.400000
-0.278233	-0.797842	0.228149	0.294814	96.500000
-0.254683	-0.766252	0.242786	0.337813	96.600000
-0.229676	-0.730280	0.257243	0.382536	96.700000
-0.203234	-0.689745	0.271423	0.429123	96.800000
-0.175391	-0.644455	0.285167	0.477659	96.900000
-0.146201	-0.594213	0.298227	0.528110	97.000000
-0.115746	-0.538833	0.310227	0.580240	97.100000
-0.084156	-0.478165	0.320621	0.633467	97.200000
-0.051622	-0.412139	0.328645	0.686677	97.300000
-0.018426	-0.340830	0.333300	0.737991	97.400000
0.015038	-0.264541	0.333411	0.784606	97.500000
0.048256	-0.183908	0.327831	0.822891	97.600000
0.080604	-0.099963	0.315807	0.848975	97.700000
0.111417	-0.014113	0.297397	0.859856	97.800000
0.140084	0.072008	0.273637	0.854519	97.900000
0.166145	0.156790	0.246294	0.834313	98.000000
0.189342	0.238871	0.217316	0.802305	98.100000
0.209608	0.317251	0.188333	0.762133	98.200000
0.227009	0.391297	0.160444	0.717070	98.300000
0.241696	0.460665	0.134244	0.669606	98.400000
0.253858	0.525218	0.109960	0.621424	98.500000
0.263688	0.584950	0.087599	0.573559	98.600000
0.271377	0.639930	0.067047	0.526593	98.700000
0.277098	0.690269	0.048141	0.480807	98.800000
0.281006	0.736092	0.030705	0.436296	98.900000
0.283239	0.777528	0.014567	0.393047	99.000000
0.283919	0.814701	-0.000430	0.350979	99.100000
0.283153	0.847724	-0.014425	0.309980	99.200000
0.281034	0.876697	-0.027540	0.269917	99.300000
0.277645	0.901707	-0.039880	0.230653	99.400000
0.273058	0.922828	-0.051537	0.192046	99.500000
0.267337	0.940117	-0.062590	0.153957	99.600000
0.260540	0.953619	-0.073104	0.116247	99.700000
0.252717	0.963366	-0.083137	0.078779	99.800000
0.243913	0.969375	-0.092738	0.041417	99.900000
0.234169	0.971649	-0.101947	0.004027	100.000000
